id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
18324.jpg,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Wills Lifestyle Men Check Navy Blue Shirt
36818.jpg,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Vishudh Women Black Kurta
33556.jpg,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Wrangler Women Summer of Love Pink T-shirt
52561.jpg,Women,Accessories,Bags,Clutches,Grey,Summer,2012.0,Casual,Mod'acc Women Light Grey Coin Purse
14374.jpg,Women,Footwear,Shoes,Heels,Turquoise Blue,Winter,2015.0,Casual,Catwalk Women Casual Turquoise Blue Flats
5723.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Reebok Men's Outdoor Black Shoe
44404.jpg,Men,Footwear,Shoes,Sports Shoes,Brown,Fall,2012.0,Sports,Force 10 Men Light Brown Training Shoes
47281.jpg,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Myntra Men Pack of 3 T-shirts
50236.jpg,Women,Accessories,Bags,Handbags,Yellow,Summer,2012.0,Casual,Stoln Women Yellow Handbag
16423.jpg,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Levi's Men Printed Grey Tshirts
8800.jpg,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Scul Purple White Shirts
22616.jpg,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Nike Men Red T-shirt
7074.jpg,Unisex,Accessories,Bags,Backpacks,Grey,Winter,2015.0,Casual,Wildcraft Unisex Grey & Green Printed Laptop Backpack
46353.jpg,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Locomotive Men Blue Striped Shirt
27364.jpg,Men,Apparel,Topwear,Tshirts,Mustard,Fall,2011.0,Casual,Tantra Men Digi Skull Mustard T-shirt
54696.jpg,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Shree Women Navy Blue and White Printed Kurta
13151.jpg,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Puma Men Jersey Blue Polo Tshirts
7848.jpg,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Proline Men Printed T-shirt
50004.jpg,Women,Apparel,Innerwear,Bra,Grey Melange,Winter,2015.0,Sports,Hanes Women Grey Melange Cotton Stretch Shirred Crop Top Bra
6394.jpg,Men,Footwear,Sandal,Sandals,Grey,Summer,2011.0,Casual,Lotto Men Revenge 02 Grey Black Floater
7246.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Rockport Men's Hydro Sail Black Grey Blue Shoe
16611.jpg,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Genesis Men Stripes Black Trousers
49915.jpg,Women,Apparel,Saree,Sarees,Brown,Fall,2012.0,Ethnic,Fabindia Brown Hand Printed Sari
55576.jpg,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,Casual,Revlon Photo Ready Fair / Light Compact 01
19659.jpg,Women,Apparel,Topwear,Tops,Olive,Summer,2011.0,Casual,United Colors of Benetton Women Striped Olive Top
26084.jpg,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Formal,John Miller Men Check Yellow Shirt
49129.jpg,Women,Personal Care,Makeup,Concealer,Skin,Spring,2017.0,Casual,Deborah Medium Beige 24 Ore Perfect Concealer 4
25601.jpg,Women,Apparel,Apparel Set,Kurta Sets,Purple,Fall,2011.0,Ethnic,Vishudh Women Purple & Green Embriodery Churidar Kurta with Dupatta
11434.jpg,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,United Colors of Benetton Women Light Winter Grey Tops
33764.jpg,Women,Footwear,Shoes,Casual Shoes,Purple,Summer,2012.0,Casual,ADIDAS Neo Women Renewal Purple Shoes
15094.jpg,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011.0,Ethnic,Mother Earth Women Printed Orange Kurtas
44636.jpg,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Nike Men White Printed T-shirt
53681.jpg,Women,Accessories,Bags,Handbags,Peach,Summer,2012.0,Casual,Kiara Women Pale Peach Handbag
20373.jpg,Women,Apparel,Bottomwear,Track Pants,Pink,Fall,2011.0,Casual,Urban Yoga Women Solid Pink Track Pants
7622.jpg,Men,Accessories,Belts,Belts,Grey,Summer,2011.0,Casual,Wrangler Men Charcoal Leather Belt
46505.jpg,Men,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Timex Empera Men Gold Toned Dial Watch NL11
16275.jpg,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Free Authority Men Stripes Purple Sweatshirts
42999.jpg,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Women Grey Air Dictate Sports Shoes
50460.jpg,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,2016.0,Casual,Chromozome Men Grey & Black Briefs
55112.jpg,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,Casual,Lakme Perfect Radiance Intense Whitening 01 Compact
31457.jpg,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Running Black Shorts
3282.jpg,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Guerrilla Men's Army Of God Purple T-shirt
30585.jpg,Men,Apparel,Topwear,Tshirts,Black,Fall,2012.0,Casual,Nike Men Club Pique Polo Black T-shirt
2350.jpg,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Reebok Men Audi White T-shirt
13707.jpg,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Proline Mens Solid Red Polo Tshirt
5949.jpg,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Locomotive Men Bold Red White Checked Shirt
57645.jpg,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017.0,,Lotus Herbals Colour Dew Red Chilly Nail Polish 90
10182.jpg,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Women Style Cat White Casual Shoes
33300.jpg,Men,Apparel,Bottomwear,Trousers,White,Summer,2012.0,Casual,Arrow Sport Men White Trousers
41720.jpg,Women,Footwear,Shoes,Heels,Green,Winter,2012.0,Casual,Catwalk Women Green Heels
5175.jpg,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Inkfruit Women's Face Book White T-shirt
44252.jpg,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Hidekraft Women Purple Handbag
14522.jpg,Men,Apparel,Topwear,Shirts,Olive,Fall,2011.0,Formal,Mark Taylor Men Light Brown & White Striped Shirt
36672.jpg,Women,Accessories,Bags,Handbags,Multi,Summer,2012.0,Casual,Paridhan Women Multi Coloured Handbag
57477.jpg,Men,Footwear,Shoes,Casual Shoes,Yellow,Fall,2012.0,Casual,ID Men Yellow & Black Casual Shoes
24185.jpg,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,2013.0,Casual,Converse Unisex Contrast Oxford Black Casual Shoes
25057.jpg,Men,Accessories,Accessories,Accessory Gift Set,Yellow,Winter,2015.0,Formal,Lino Perros Men Formal Yellow Accessory Gift Set
11262.jpg,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Indigo Nation Men TR Yarn Dyed Beige Trousers
41512.jpg,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Basics Men Sunglasses 10BSG24307
5347.jpg,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Kalenji Elimu White Navy
4295.jpg,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Tantra   T-shirt
36440.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Spring,2013.0,Sports,Spinn Men Cubic Black Sports Shoes
16047.jpg,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Highlander Men Check Maroon Slim Fit Shirt
7410.jpg,Women,Apparel,Topwear,Kurtas,Red,Summer,2011.0,Ethnic,W Women Deep U Neck-Yarn Dyed Red Kurta
34317.jpg,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Red Freedom Warior T-shirt
28748.jpg,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Aurelia Women Printed Red Kurta
50652.jpg,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Grey Melange,Winter,2016.0,Casual,Chromozome Men Grey Lounge Shorts
8458.jpg,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Jealous 21 Women  Printed Pink Top
55320.jpg,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017.0,Casual,Revlon Touch & Glow Advanced Fairness Daily Moisturising Lotion SPF 15
13535.jpg,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men Response Cushion White Sports Shoes
2162.jpg,Men,Apparel,Topwear,Shirts,Blue,Spring,2011.0,Casual,Probase Men Blue Slim Fit Solid Casual Shirt
35003.jpg,Women,Accessories,Stoles,Stoles,Beige,Summer,2012.0,Ethnic,Fabindia Women Printed Beige & Rust Stole
16281.jpg,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Batman Men Batman Grey Sweatshirts
50494.jpg,Men,Apparel,Innerwear,Innerwear Vests,Grey Melange,Winter,2016.0,Casual,Chromozome Men Grey Innerwear Vest
47423.jpg,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Baggit Women Pink Bag
54808.jpg,Women,Accessories,Bags,Handbags,Brown,Summer,2010.0,Casual,Ivory Tag Embellished Rose Brown Sling Bag
6704.jpg,Women,Accessories,Socks,Socks,White,Summer,2011.0,Sports,Nike Women's Nsw Wmns Ctn White Pink Socks
3276.jpg,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Guerrilla Men's Wanted Coffee T-shirt
43083.jpg,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Nike Women Black  Track Pants
30571.jpg,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016.0,Casual,Opium Men Aviator Sunglasses
10176.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,United Colors of Benetton Men Cloud 9 Black Casual Shoes
32226.jpg,Women,Apparel,Topwear,Kurtas,Olive,Summer,2012.0,Ethnic,Fabindia Women Printed Olive Kurta
5181.jpg,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Jimi Hendrix Men's Pop Festival Dark Grey T-shirt
53211.jpg,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Blue Shirt
45374.jpg,Women,Footwear,Shoes,Heels,Navy Blue,Summer,2016.0,Casual,Cobblerz Women Navy Blue Sandals
4053.jpg,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Myntra Men's Eagle Emblem White T-shirt
40434.jpg,Women,Apparel,Bottomwear,Skirts,Charcoal,Summer,2012.0,Casual,Tonga Women Charcoal Skirt
10344.jpg,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,United Colors of Benetton Men Solid Purple Tshirts
57483.jpg,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,ID Men Navy Blue Casual Shoes
24171.jpg,Women,Apparel,Topwear,Kurtis,Blue,Fall,2011.0,Ethnic,Aurelia Women Blue Printed Kurti
56551.jpg,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017.0,,Streetwear Mineral Brown Sugar Lip Gloss
53023.jpg,Women,Apparel,Saree,Sarees,Blue,Fall,2012.0,Ethnic,FNF Women Blue Sari
44094.jpg,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Boss Men Night Edition Perfume
45146.jpg,Men,Accessories,Watches,Watches,Gold,Winter,2016.0,Formal,CASIO ENTICER Men Chronograph Watch A482 
4261.jpg,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Inkfruit Men's The Last Drumer White UV T-shirt
59519.jpg,Women,Accessories,Jewellery,Necklace and Chains,Black,Summer,2015.0,Casual,Lucera Black Beaded Necklace
15636.jpg,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Nike Men AS Airtight Navy Blue Tshirts
32828.jpg,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,iPanema Women Gold Premium Flats
3878.jpg,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Wrangler Men's Reverse Print Charcoal T-shirt
35231.jpg,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Fortune Men Black Formal Shoes
47611.jpg,Women,Footwear,Shoes,Heels,White,Winter,2012.0,Casual,Portia Women White & Brown Wedges
18915.jpg,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Levis Men Work Western Red Shirt
6536.jpg,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Sports,Nike Men's Trophy Woven Black Short
17161.jpg,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,U.S. Polo Assn. Men Checks Purple Shirt
3044.jpg,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Tantra Men's Freddie Blue T-shirt
26626.jpg,Men,Footwear,Sandal,Sports Sandals,Black,Summer,2012.0,Casual,Puma Men Jiff II Black Sandals
2196.jpg,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,ADIDAS Men's White Comfort Shoe
56135.jpg,Women,Personal Care,Makeup,Eyeshadow,Black,Spring,2017.0,Casual,Colorbar Black Tie Eye Shadow 010
32470.jpg,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Sports,ADIDAS Women Blue T-shirt
59941.jpg,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Spring,2013.0,Casual,Vans Men Navy Blue Casual Shoes
40050.jpg,Men,Apparel,Topwear,Jackets,Yellow,Summer,2012.0,Casual,ADIDAS Men Yellow Kaka Jacket
10720.jpg,Men,Apparel,Bottomwear,Shorts,White,Summer,2011.0,Sports,Nike Men Ftbll/Socc shorts White Shorts
24515.jpg,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011.0,Ethnic,Mother Earth Women Orange Printed Kurta
4605.jpg,Women,Accessories,Bags,Backpacks,Green,Winter,2015.0,Casual,Wildcraft Women Green Wiki Backpack
21067.jpg,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Clarks Men Gofor Life Brown Casual Shoe
15252.jpg,Men,Footwear,Sandal,Sandals,Olive,Fall,2011.0,Casual,ADIDAS Originals Men Adi Sun M Olive Slippers
14380.jpg,Women,Footwear,Shoes,Casual Shoes,White,Winter,2015.0,Casual,Catwalk Women Lifestyle White Casual Shoes
38976.jpg,Women,Apparel,Bottomwear,Tights,Black,Summer,2012.0,Casual,Latin Quarters Black Tights
37102.jpg,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Wills Lifestyle Men Grey Trousers
47275.jpg,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,FCUK Underwear Men White Brief
13999.jpg,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Sports,Nike Men Solid Black Jackets
6152.jpg,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,ADIDAS Men's Porsche Design White Shoe
23730.jpg,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Ray-Ban Unisex High Street Brown Sunglasses
9926.jpg,Unisex,Accessories,Bags,Handbags,Green,Fall,2011.0,Casual,Puma Unisex Originals Mono Flight Green Bags
17505.jpg,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Classic Polo Men Stripes White Polo T-Shirt
35655.jpg,Men,Footwear,Shoes,Casual Shoes,Beige,Spring,2013.0,Casual,U.S. Polo Assn. Men Beige Shoes
7080.jpg,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015.0,Casual,Wildcraft Wiki 3 Unisex Black Backpack
54662.jpg,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Fastrack Men Black Dial  Watch
30327.jpg,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Revolves Black T-shirt
3420.jpg,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's Chai Garam Black T-shirt
23502.jpg,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Lotto Men Brown Revorb Sandals
17737.jpg,Women,Footwear,Shoes,Flats,Black,Fall,2011.0,Casual,Puma Women Body Train Black Slipper
30929.jpg,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012.0,Ethnic,Fabindia Women Grey Skirt
47047.jpg,Women,Apparel,Bottomwear,Salwar,Purple,Summer,2012.0,Ethnic,Shree Women & Cream Jodhpuri Salwar
6360.jpg,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Casual,Numero Uno Men's Red Canvas Shoe
35467.jpg,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Stud Gold Sandals
46195.jpg,Women,Accessories,Jewellery,Jewellery Set,Multi,Winter,2015.0,Casual,Adrika Multi Coloured Teracotta  Jewellery Set
55582.jpg,Women,Personal Care,Makeup,Highlighter and Blush,Peach,Spring,2017.0,Casual,Revlon Everything Rosy Powder Blush 15
12245.jpg,Men,Apparel,Topwear,Shirts,Maroon,Winter,2011.0,Formal,Genesis Maroon Formal Shirt
3612.jpg,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Sports,Puma Men's Deccan Chargers It Grows on You Grey T-shirt
10512.jpg,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,Flying Machine Women RN HS Blue Tshirts
24727.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,United Colors of Benetton Men Black Shoes
40262.jpg,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Scullers Men White & Blue Check Shirt
45710.jpg,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Paris Hilton Just Me Women Perfume
4437.jpg,Unisex,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Converse Unisex Strips White Black Canvas Shoe
37330.jpg,Women,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Casio Women Sheen Grey Dial Watch SX049
20387.jpg,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Baggit Women Bunny Taj Purple Handbag
57689.jpg,Women,Personal Care,Skin,Face Moisturisers,Yellow,Spring,2017.0,Casual,Lotus Herbals Aloe Vera Moisturising Gel
5985.jpg,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Highlander Men Green Black Checked Slim Fit Shirt
4857.jpg,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,Nike Men Arsenal Red Jersey
59713.jpg,Women,Apparel,Loungewear and Nightwear,Nightdress,White,Summer,2017.0,Casual,Avirate White Babydoll Nightdress
42955.jpg,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,French Connection Men Black & White Belt
43887.jpg,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2010.0,Casual,Puma Women Black Wynne  Shoes
18323.jpg,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Wills Lifestyle Men Check Green Shirt
23962.jpg,Men,Apparel,Topwear,Jackets,Grey,Fall,2011.0,Casual,Provogue Men Grey Sleeveless Jacket
9774.jpg,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,ADIDAS Men Co Graphic White Tshirts
35209.jpg,Women,Accessories,Bags,Backpacks,Pink,Spring,2013.0,Casual,Wildcraft Women Pink & Grey Backpack
3840.jpg,Women,Footwear,Shoes,Flats,Black,Summer,2011.0,Casual,Crocs Women Lady Black Sandal
28784.jpg,Women,Apparel,Innerwear,Briefs,Pink,Summer,2012.0,Casual,Enamor Women Pack of 2 String Bikini Brief
47629.jpg,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Carlton London Women Black Shoes
8494.jpg,Women,Apparel,Bottomwear,Skirts,Beige,Fall,2011.0,Casual,Forever New Women Clay Pleated Beige Skirts
43289.jpg,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Murcia Women Tribal Pink Handbag
9546.jpg,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Sports,Nike Men As Elite Ultimate Ss Training Purple T-Shirts
17965.jpg,Women,Footwear,Sandal,Sports Sandals,Black,Fall,2011.0,Casual,Puma Women Black Sandal
24149.jpg,Men,Apparel,Topwear,Tshirts,Blue,Spring,2012.0,Casual,ADIDAS Men Blue T-shirt
45942.jpg,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Mumbai Slang Women Pink Top
56569.jpg,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017.0,Casual,Streetwear Shine Divine Whitening Liquid Toast Foundation
24975.jpg,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue Printed Top
32810.jpg,Women,Footwear,Shoes,Heels,Cream,Winter,2012.0,Casual,iPanema Women Ritmos Cream Flats
4259.jpg,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Inkfruit Men's Uni Grey T-shirt
9122.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men Yacht L Black Casual Shoes
18575.jpg,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men Ghetto Halftone White T-shirt
6956.jpg,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,s.Oliver Men White Shirt
55788.jpg,Women,Apparel,Loungewear and Nightwear,Nightdress,Black,Summer,2017.0,Casual,SDL by Sweet Dreams Women Light Blue Nightdress
7884.jpg,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,Proline Men Black Track Pants
21863.jpg,Girls,Apparel,Topwear,Tops,Yellow,Fall,2011.0,Casual,Chhota Bheem Kids Girls Lets Catch Them Yellow Top
32448.jpg,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Sports,ADIDAS Men Navy Blue 3/4 Length Pants
10718.jpg,Women,Apparel,Topwear,Tops,Orange,Fall,2011.0,Sports,Nike Women Trainng sports bra Orange Tops
37906.jpg,Unisex,Personal Care,Fragrance,Perfume and Body Mist,Gold,Spring,2017.0,Casual,RNC Unisex Fraiche Perfume
38172.jpg,Women,Accessories,Eyewear,Sunglasses,Purple,Winter,2016.0,Casual,Miami Blues Women Brownish Grey Sunglasses
41986.jpg,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Around The World Navy Blue T-shirt
58097.jpg,Women,Accessories,Jewellery,Pendant,Turquoise Blue,Fall,2012.0,Casual,Rreverie Women Turquoise Blue Pendant
15864.jpg,Unisex,Footwear,Sandal,Sandals,Navy Blue,Fall,2012.0,Casual,Warner Bros Kids Unisex SD FAce Sandal Navy Blue Sandals
38340.jpg,Girls,Apparel,Topwear,Tops,Off White,Summer,2012.0,Casual,Mr. Men Little Miss Girls Off White Top
15058.jpg,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2012.0,Formal,Franco Leone Men Brown Formal Shoe
1941.jpg,Women,Accessories,Bags,Handbags,Brown,Summer,2011.0,Sports,Domyos Brown Bag
37308.jpg,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO Edifice Men Silver-Toned Analogue & Digital Watch ED240
18747.jpg,Women,Apparel,Topwear,Tops,Magenta,Fall,2011.0,Casual,Arrow Woman Magenta Top
9310.jpg,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Indian Terrain Men Riley Maroon T-shirt
51926.jpg,Women,Accessories,Bags,Handbags,Red,Summer,2016.0,Casual,Nyk Women Red Julius Handbag
19695.jpg,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,United Colors of Benetton Men Check Navy Blue Shirt
46991.jpg,Women,Apparel,Topwear,Kurtas,Green,Fall,2012.0,Ethnic,Shree Women Green & Maroon  Embroidered Kurta
35699.jpg,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Nike Men Air Deschutz Black Sandals
18581.jpg,Men,Accessories,Socks,Socks,Black,Summer,2011.0,Casual,Puma Men Formstripe Short Black Socks
13169.jpg,Women,Footwear,Shoes,Flats,Black,Winter,2015.0,Casual,Skechers Women Double Agent Black Sandals
19453.jpg,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Quiksilver Men Purple Printed T-shirt
31239.jpg,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Puma Men Reisen Polo Red T-shirt
8004.jpg,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Fila Men's Round Neck Black Grey T-shirt
49323.jpg,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,ADIDAS Unisex Black Digital Watch
21897.jpg,Women,Apparel,Topwear,Kurtas,Teal,Fall,2011.0,Ethnic,BIBA Women Teal Printed Kurta
39054.jpg,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Belmonte Men Black Wallet
38186.jpg,Women,Accessories,Eyewear,Sunglasses,Silver,Winter,2016.0,Casual,Miami Blues Women Sunglasses
20945.jpg,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,2011.0,Casual,ADIDAS Men Plugged In Blue Flip Flops
52559.jpg,Women,Accessories,Bags,Clutches,Black,Summer,2012.0,Casual,Mod'acc Women Black Coin Purse
57817.jpg,Women,Apparel,Topwear,Tops,Green,Fall,2012.0,Casual,United Colors of Benetton Women Green Top
20179.jpg,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Wrangler Men Rodeo Green Shirt
25639.jpg,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Men White Dial Watch N747PL01
15890.jpg,Girls,Footwear,Sandal,Sandals,Pink,Spring,2013.0,Casual,Warner Bros Kids Girls TW Rainbow Clog Pink Sandals
58251.jpg,Women,Accessories,Wallets,Wallets,Navy Blue,Fall,2012.0,Casual,Baggit Women Navy Blue Wallet
27952.jpg,Men,Apparel,Innerwear,Briefs,Green,Summer,2016.0,Casual,Jockey SP-IW Men Green Briefs SP01
34579.jpg,Women,Apparel,Topwear,Tops,Orange,Summer,2012.0,Casual,Tonga Women Orange Printed Top
28126.jpg,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,2016.0,Casual,Jockey MODERN CLASSIC Men Grey Melange Brief 8035
16629.jpg,Men,Apparel,Topwear,Tshirts,Black,Summer,2016.0,Casual,Facit Men Black Printed T-shirt
46159.jpg,Women,Accessories,Jewellery,Necklace and Chains,Blue,Winter,2015.0,Casual,Adrika Women Blue & Brown Beaded Necklace
49111.jpg,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017.0,Casual,Deborah New Skin Compact Foundation 02
5971.jpg,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Locomotive Men Blue Black Grey Checked Shirt
58635.jpg,Men,Accessories,Socks,Socks,Grey,Summer,2013.0,Sports,Fila Men Pack Of 3 Multi-Coloured Socks
37798.jpg,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,John Players Men Striped White Shirt
29490.jpg,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Giordano Women Silver Dial Watch
55916.jpg,Women,Personal Care,Nails,Nail Polish,Maroon,Spring,2017.0,Casual,Colorbar Scarlet Wine Nail Lacquer 61
